combo_name,estimate_set,se_set,convergence_set,estimate,se,glottocode,convergence,delta,zeta,langname,langfamily,area
chrysaliscombo,-10.038063924035088,0.022402589574709073,converged,-10.410147597250937,0.25131919151335763,taga1270,converged,-0.37208367321584923,-1.4746750775105628,Tagalog,Austronesian,Papunesia
shipcombo,-6.7414763523071555,0.024175605250470685,converged,-7.479980327063926,0.5001833974404041,nort2952,converged,-0.7385039747567701,-1.474744799621045,Northeast Maidu,Maiduan,North America
ricecombo,-7.877688511570588,0.038951218305858896,converged,-8.97466509042197,0.7427965444509941,bang1354,converged,-1.0969765788513826,-1.4747934048154385,Bobangi,Atlantic-Congo,Africa
warriorcombo,-9.007355296779988,0.025082367300365924,converged,-10.212584421223335,0.8167345004316473,tbol1240,converged,-1.2052291244433473,-1.4749728055089875,Tboli,Austronesian,Papunesia
fishcombo,-6.7395618914832784,0.028320746274668903,converged,-7.689575352953833,0.643450216997754,kati1270,converged,-0.9500134614705544,-1.4750085982226802,Katë,Indo-European,Eurasia
sightcombo,-6.014608220795075,0.013998845136104861,converged,-6.637268778708625,0.4218850964124106,nenn1238,converged,-0.6226605579135507,-1.475088986253911,Nen,Yam,Papunesia
lovecombo,-6.931630605197449,0.018566492012959405,converged,-7.661027667688642,0.4941066590533102,akha1245,converged,-0.7293970624911932,-1.475152497766647,Akha,Sino-Tibetan,Eurasia
doctorcombo,-7.727522357984852,0.017230079734339876,converged,-8.886073576419816,0.7850685179151796,dima1251,converged,-1.1585512184349644,-1.475377329177457,Dimasa,Sino-Tibetan,Eurasia
rockcombo,-6.3284801566984585,0.018345482760771352,converged,-6.922057357863564,0.40188084548678055,agus1235,converged,-0.5935772011651057,-1.4754614800808583,Agusan Manobo,Austronesian,Papunesia
obligationcombo,-7.163245724937165,0.018895870680860103,converged,-8.117070315042627,0.6461668815863544,ying1247,converged,-0.9538245901054614,-1.4754965707983316,Yinggarda,Pama-Nyungan,Australia
treecombo,-5.9132693255398046,0.025006020353151255,converged,-6.771921386580209,0.5814018375212473,lada1244,converged,-0.858652061040404,-1.4755009656859235,Leh Ladakhi,Sino-Tibetan,Eurasia
judgecombo,-7.833395678957216,0.016504900048793753,converged,-8.963061782637354,0.7654272969337289,rong1269,converged,-1.1296661036801376,-1.4755203708808726,Rongga,Austronesian,Papunesia
