word,estimate_set,se_set,convergence_set,estimate,se,family,convergence,delta,zeta
wind_group,-5.921646013282238,0.013282826759515063,converged,-6.1243687661770965,0.33317688083462205,mixedlanguage_medi1245,converged,-0.20272275289485808,-0.6079708805470785
rain_group,-6.4730328985387,0.017478542464112987,converged,-6.749359195415133,0.4495413542762549,mixedlanguage_medi1245,converged,-0.27632629687643284,-0.6142208428111562
smell_group,-6.425135577446885,0.012791009615760345,converged,-6.467783963707862,0.0680023816111289,Pama-Nyungan,converged,-0.04264838626097678,-0.6163516073965151
wind_group,-5.921646013282238,0.013282826759515063,converged,-5.9476270742906365,0.03912270127310262,Sino-Tibetan,converged,-0.025981061008398143,-0.6288364024401413
smell_group,-6.425135577446885,0.012791009615760345,converged,-6.594181222173129,0.26689170362183545,Kartvelian,converged,-0.16904564472624362,-0.6326605020600885
taste_group,-6.668174920373166,0.011424352868029524,converged,-6.8618475877607485,0.30295013150864114,Maiduan,converged,-0.19367266738758282,-0.6388348639852295
taste_group,-6.668174920373166,0.011424352868029524,converged,-6.890081653630693,0.34688328040458144,Ijoid,converged,-0.2219067332575273,-0.6393691945675064
wind_group,-5.921646013282238,0.013282826759515063,converged,-6.137085422904544,0.3306589206021197,isolate_zuni1245,converged,-0.2154394096223058,-0.6510206739475722
snow_group,-7.399315657384432,0.026185962528583316,converged,-7.757488847247236,0.5465297420464826,isolate_tiwi1244,converged,-0.35817318986280444,-0.6546080571570352
rain_group,-6.4730328985387,0.017478542464112987,converged,-6.770638396034074,0.44953919285917704,Ta-Ne-Omotic,converged,-0.2976054974953737,-0.6615236375637922
dance_group,-7.065078338799527,0.02816842071509926,converged,-7.405689890036191,0.5039616447940118,Saharan,converged,-0.3406115512366643,-0.6748147198458095
dance_group,-7.065078338799527,0.02816842071509926,converged,-7.508747029746333,0.653353644777921,Surmic,converged,-0.44366869094680617,-0.678433382662676
rain_group,-6.4730328985387,0.017478542464112987,converged,-6.780171208713974,0.4495382393847266,West Bomberai,converged,-0.30713831017527404,-0.6827148160458323
taste_group,-6.668174920373166,0.011424352868029524,converged,-6.787708307966888,0.17458141977735864,Hmong-Mien,converged,-0.11953338759372212,-0.6832243300614174
ice_group,-7.740709199312054,0.027783456402679194,converged,-7.847853102550104,0.15037454051441299,Nilotic,converged,-0.10714390323805034,-0.7006548547199323
wind_group,-5.921646013282238,0.013282826759515063,converged,-6.156249962526157,0.33065640769387467,isolate_wara1303,converged,-0.23460394924391892,-0.7089379806203564
snow_group,-7.399315657384432,0.026185962528583316,converged,-7.788109067381548,0.5465283847583137,Baining,converged,-0.388793409997116,-0.7105722498809224
ice_group,-7.740709199312054,0.027783456402679194,converged,-8.196689568273065,0.6392487695873468,Misumalpan,converged,-0.45598036896101135,-0.7126338377094896
snow_group,-7.399315657384432,0.026185962528583316,converged,-7.499404292553268,0.1378019923869918,Nilotic,converged,-0.10008863516883615,-0.713553206488531
smell_group,-6.425135577446885,0.012791009615760345,converged,-6.698881021452032,0.3808457518407637,Miwok-Costanoan,converged,-0.2737454440051472,-0.7183779257674079
smell_group,-6.425135577446885,0.012791009615760345,converged,-6.603382812295825,0.24450055546274194,Otomanguean,converged,-0.17824723484894012,-0.7280303173958989
smell_group,-6.425135577446885,0.012791009615760345,converged,-6.548611047805917,0.1682673504217756,Wakashan,converged,-0.12347547035903172,-0.7316943035846437
rain_group,-6.4730328985387,0.017478542464112987,converged,-6.803263301213136,0.4495359670255299,isolate_zuni1245,converged,-0.3302304026744354,-0.7340482091242319
taste_group,-6.668174920373166,0.011424352868029524,converged,-6.687846893759337,0.024151801191040604,Austronesian,converged,-0.019671973386171437,-0.7362951639251559
rain_group,-6.4730328985387,0.017478542464112987,converged,-6.606518958480243,0.1801324910038698,Muskogean,converged,-0.13348605994154283,-0.7375796985934281
ice_group,-7.740709199312054,0.027783456402679194,converged,-8.244590747077442,0.6772374049592446,Mirndi,converged,-0.5038815477653884,-0.7433996643362738
taste_group,-6.668174920373166,0.011424352868029524,converged,-6.73213715721079,0.08494147581040504,Tai-Kadai,converged,-0.06396223683762425,-0.7462956115011508
rain_group,-6.4730328985387,0.017478542464112987,converged,-6.550305001444087,0.10190093251475486,Algic,converged,-0.07727210290538711,-0.7473914214998963
snow_group,-7.399315657384432,0.026185962528583316,converged,-7.694067224379585,0.3868622611907043,Eleman,converged,-0.2947515669951528,-0.7601637065017521
taste_group,-6.668174920373166,0.011424352868029524,converged,-6.85165875318482,0.2409591915340872,Mangarrayi-Maran,converged,-0.18348383281165415,-0.7606182291088947
snow_group,-7.399315657384432,0.026185962528583316,converged,-7.820871847862544,0.5465269777871887,South Bougainville,converged,-0.4215561904781122,-0.7704526167314378
dance_group,-7.065078338799527,0.02816842071509926,converged,-7.5830305920388605,0.6713328473082042,West Bomberai,converged,-0.5179522532393337,-0.770849981738864
snow_group,-7.399315657384432,0.026185962528583316,converged,-7.803084846933909,0.5204832589645132,isolate_sume1241,converged,-0.40376918954947705,-0.7747783310735848
rain_group,-6.4730328985387,0.017478542464112987,converged,-6.8082805597970175,0.42890776479168624,isolate_tuni1252,converged,-0.3352476612583173,-0.7809829235648544
rain_group,-6.4730328985387,0.017478542464112987,converged,-6.805390747608892,0.41848349922885886,isolate_yana1271,converged,-0.33235784907019195,-0.793504022884304
smell_group,-6.425135577446885,0.012791009615760345,converged,-6.74540939001167,0.3993500532154871,mixedlanguage_medi1245,converged,-0.3202738125647846,-0.8015765940597899
dance_group,-7.065078338799527,0.02816842071509926,converged,-7.623488152689414,0.6957265292125258,Dajuic,converged,-0.5584098138898872,-0.801971267350156
smell_group,-6.425135577446885,0.012791009615760345,converged,-6.7435007496181605,0.39240217245143977,isolate_wara1303,converged,-0.31836517217127547,-0.8108929835449674
rain_group,-6.4730328985387,0.017478542464112987,converged,-6.571761954390174,0.12018023880887918,Tai-Kadai,converged,-0.09872905585147418,-0.8129555474796913
smell_group,-6.425135577446885,0.012791009615760345,converged,-6.714225337704297,0.3549603721585226,Nyulnyulan,converged,-0.2890897602574123,-0.8139000027891862
wind_group,-5.921646013282238,0.013282826759515063,converged,-6.038926380004792,0.1419340663215304,Japonic,converged,-0.11728036672255371,-0.8227069422310899
rain_group,-6.4730328985387,0.017478542464112987,converged,-6.870747485726027,0.47453003180009024,isolate_savo1255,converged,-0.3977145871873269,-0.8375551505034647
wind_group,-5.921646013282238,0.013282826759515063,converged,-6.112550998072739,0.22596106813703465,Yam,converged,-0.19090498479050044,-0.8434019207577588
taste_group,-6.668174920373166,0.011424352868029524,converged,-6.801228986334538,0.15685233553712344,Wakashan,converged,-0.13305406596137193,-0.8460348452427462
dance_group,-7.065078338799527,0.02816842071509926,converged,-7.5974514315712,0.6285704594158686,Misumalpan,converged,-0.5323730927716728,-0.8461093269071405
smell_group,-6.425135577446885,0.012791009615760345,converged,-6.6487057182460285,0.2629296111848174,Yam,converged,-0.2235701407991435,-0.8492997588564392
ice_group,-7.740709199312054,0.027783456402679194,converged,-8.32106671883704,0.6772336255352464,Cariban,converged,-0.5803575195249859,-0.8562329594977057
