word	language_name	same_meaning	provenance
thud	English	True	Wiktionary
thud	Romani	False	Wiktionary
thud	Scots	False	Wiktionary
thud	Welsh	False	Wiktionary
thug	French	True	Wiktionary
thug	Irish	False	Wiktionary
thug	Scottish Gaelic	False	Wiktionary
thumb	Albanian	False	Wiktionary
thumb	English	True	Wiktionary
thumb	German	False	suffix
thumb	Middle English	False	Wiktionary
thumbnail	Portuguese	True	Wiktionary
thunder	English	True	Wiktionary
thunder	Middle English	False	Wiktionary
thyme	Latin	True	CogNet
tick	English	True	Wiktionary
tick	German	True	CogNet
tick	Swedish	True	Wiktionary
tick	Yola	False	Wiktionary
ticket	Dutch	True	Wiktionary
ticket	English	True	Wiktionary
ticket	French	True	Wiktionary
ticket	Italian	True	Wiktionary
ticket	Portuguese	False	Wiktionary
ticket	Spanish	False	Wiktionary
ticket	Swedish	False	Wiktionary
tickets	Dutch	False	Wiktionary
tickets	English	True	Wiktionary
tickets	French	False	Wiktionary
tickets	Spanish	False	Wiktionary
tickets	Swedish	False	Wiktionary
ticks	Swedish	False	Wiktionary
tide	English	True	Wiktionary
tide	Middle English	False	Wiktionary
tide	Norwegian Bokmål	False	Wiktionary
tide	Norwegian Nynorsk	False	Wiktionary
tide	Old English	False	Wiktionary
tide	Sranan Tongo	False	Wiktionary
tide	Ternate	True	Wiktionary
tidy	English	True	Wiktionary
tie	Danish	False	Wiktionary
tie	Dutch	False	suffix
tie	English	True	Wiktionary
tie	Esperanto	False	Wiktionary
tie	Finnish	False	Wiktionary
tie	Karelian	False	Wiktionary
tie	Latvian	False	Wiktionary
tie	Ludian	False	Wiktionary
tie	Mandarin	False	Wiktionary
tie	Middle English	False	suffix
tie	Norwegian Bokmål	False	suffix
tied	English	True	Wiktionary
tied	Hungarian	False	Wiktionary
tied	Livonian	False	Wiktionary
tied	Ludian	False	Wiktionary
tied	Volapük	False	Wiktionary
tied	Zealandic	False	Wiktionary
tier	Afrikaans	False	Wiktionary
tier	Danish	False	Wiktionary
tier	Dutch	False	Wiktionary
tier	English	True	Wiktionary
tier	Ladin	False	Wiktionary
tier	Norwegian Bokmål	False	Wiktionary
tier	Romansch	False	Wiktionary
tiers	Danish	False	Wiktionary
tiers	English	True	Wiktionary
tiers	French	False	Wiktionary
tiers	Old French	False	Wiktionary
ties	Catalan	False	Wiktionary
ties	English	True	Wiktionary
ties	Esperanto	False	Wiktionary
ties	Finnish	False	Wiktionary
tiger	Cornish	True	Wiktionary
tiger	Danish	True	Wiktionary
tiger	English	True	Wiktionary
tiger	Middle Dutch	True	Wiktionary
tiger	Middle English	False	Wiktionary
tiger	Norwegian Bokmål	True	Wiktionary
tiger	Norwegian Nynorsk	True	Wiktionary
tiger	Old English	True	Wiktionary
tiger	Slovene	True	Wiktionary
tiger	Swedish	True	Wiktionary
tiger	West Frisian	True	Wiktionary
tigers	Danish	False	Wiktionary
tigers	English	True	Wiktionary
tigers	Swedish	False	Wiktionary
tight	Danish	True	Wiktionary
tight	Italian	False	Wiktionary
tight	Swedish	False	Wiktionary
tightrope	English	True	Wiktionary
tights	Norwegian Nynorsk	True	Wiktionary
til	Crimean Tatar	False	Wiktionary
til	Danish	False	Wiktionary
til	Dutch	False	Wiktionary
til	Dutch Low Saxon	False	Wiktionary
til	English	True	Wiktionary
til	Faroese	False	Wiktionary
til	Gothic	False	Wiktionary
til	Icelandic	False	Wiktionary
til	Ido	False	Wiktionary
til	Karakalpak	False	Wiktionary
til	Khalaj	False	Wiktionary
til	Marshallese	False	Wiktionary
til	Middle English	False	Wiktionary
til	Miraya Bikol	False	Wiktionary
til	Northern Kurdish	False	Wiktionary
til	Norwegian Bokmål	False	Wiktionary
til	Norwegian Nynorsk	False	Wiktionary
til	Old English	False	Wiktionary
til	Old Norse	False	Wiktionary
til	Portuguese	False	Wiktionary
til	Swedish	False	Wiktionary
til	Uzbek	False	Wiktionary
til	West Albay Bikol	False	Wiktionary
tile	Bambara	False	Wiktionary
tile	Irish	False	Wiktionary
tile	Pali	False	Wiktionary
tile	Spanish	False	Wiktionary
tiles	Spanish	False	Wiktionary
tilt	Dutch	False	Wiktionary
tilt	Hungarian	False	Wiktionary
tilt	Italian	True	Wiktionary
tilts	Hungarian	False	Wiktionary
tilts	Latvian	False	Wiktionary
timber	English	True	Wiktionary
timber	Norwegian Nynorsk	False	Wiktionary
timber	Old English	True	Wiktionary
timber	Old Swedish	True	Wiktionary
timbers	English	True	Wiktionary
time	Danish	True	Wiktionary
time	English	True	Wiktionary
time	Esperanto	False	Wiktionary
time	Latin	False	Wiktionary
time	Middle English	False	Wiktionary
time	Norwegian Bokmål	False	Wiktionary
time	Norwegian Nynorsk	True	Wiktionary
time	Old Swedish	True	Wiktionary
time	Portuguese	False	Wiktionary
time	Scots	True	Wiktionary
time	Serbo-Croatian	False	Wiktionary
time	Spanish	False	Wiktionary
timeline	English	True	Wiktionary
timeline	Spanish	True	Wiktionary
timely	Middle English	False	Wiktionary
timer	Danish	True	Wiktionary
timer	Interlingua	False	Wiktionary
timer	Italian	True	Wiktionary
timer	Norwegian Bokmål	False	Wiktionary
timer	Portuguese	True	Wiktionary
times	Danish	False	Wiktionary
times	English	True	Wiktionary
times	Latin	False	Wiktionary
times	Portuguese	False	Wiktionary
times	Spanish	False	Wiktionary
timetable	English	True	Wiktionary
timid	English	True	Wiktionary
timid	Ibaloi	False	Wiktionary
timid	Ilocano	False	Wiktionary
timid	Louisiana Creole	True	Wiktionary
timid	Romanian	True	Wiktionary
timid	Swedish	True	Wiktionary
timing	Cebuano	False	Wiktionary
timing	Chinese	True	Wiktionary
timing	Dutch	True	Wiktionary
timing	English	True	Wiktionary
timing	French	True	Wiktionary
timing	Portuguese	True	Wiktionary
timing	Romanian	True	Wiktionary
timing	Spanish	True	Wiktionary
tin	Afrikaans	True	Wiktionary
tin	Atong (India)	False	Wiktionary
tin	Azerbaijani	False	Wiktionary
tin	Classical Nahuatl	False	suffix
tin	Cypriot Arabic	False	Wiktionary
tin	Danish	True	CogNet
tin	Dutch	True	Wiktionary
tin	English	True	Wiktionary
tin	Faroese	True	Wiktionary
tin	Finnish	False	suffix
tin	French	False	Wiktionary
tin	Iban	True	Wiktionary
tin	Icelandic	True	Wiktionary
tin	Indonesian	True	Wiktionary
tin	Latvian	False	Wiktionary
tin	Maltese	False	Wiktionary
tin	Middle English	False	Wiktionary
tin	Navajo	False	Wiktionary
tin	Noone	False	Wiktionary
tin	North Frisian	False	Wiktionary
tin	Norwegian Nynorsk	False	Wiktionary
tin	Old English	True	Wiktionary
tin	Old Norse	True	Wiktionary
tin	Papiamentu	False	Wiktionary
tin	Picard	False	Wiktionary
tin	Rohingya	False	Wiktionary
tin	Sranan Tongo	False	Wiktionary
tin	Sumerian	False	Wiktionary
tin	Swedish	False	Wiktionary
tin	Tok Pisin	True	Wiktionary
tin	Turkish	False	Wiktionary
tin	Tày	False	Wiktionary
tin	Vietnamese	False	Wiktionary
tin	Welsh	False	Wiktionary
tin	Yoruba	False	Wiktionary
tinge	Italian	False	Wiktionary
tinge	Latin	False	Wiktionary
tinge	Norwegian Nynorsk	False	Wiktionary
tinge	Portuguese	True	CogNet
tinge	Spanish	False	CogNet
tinnitus	Czech	True	Wiktionary
tinnitus	English	True	Wiktionary
tinnitus	Finnish	True	Wiktionary
tinnitus	Latin	False	Wiktionary
tinnitus	Portuguese	True	Wiktionary
tinnitus	Spanish	True	Wiktionary
tinnitus	Swedish	True	Wiktionary
tins	English	True	Wiktionary
tins	French	False	Wiktionary
tins	Romanian	False	Wiktionary
tins	Walloon	False	Wiktionary
tins	West Frisian	False	Wiktionary
tint	Catalan	False	Wiktionary
tint	Dutch	True	CogNet
tint	English	True	Wiktionary
tint	Estonian	False	CogNet
tint	French	False	CogNet
tint	Livonian	False	CogNet
tint	Scots	False	CogNet
tion	Cebuano	False	Wiktionary
tion	Danish	False	suffix
tion	English	True	Wiktionary
tion	Esperanto	False	Wiktionary
tion	French	False	suffix
tion	German	False	suffix
tion	Swedish	False	suffix
tip	Catalan	False	Wiktionary
tip	Cebuano	True	Wiktionary
tip	Czech	True	Wiktionary
tip	Dutch	True	Wiktionary
tip	English	True	Wiktionary
tip	Khasi	False	Wiktionary
tip	Romanian	False	Wiktionary
tip	Sakizaya	False	Wiktionary
tip	Serbo-Croatian	False	Wiktionary
tip	Slovene	False	Wiktionary
tip	Spanish	True	Wiktionary
tip	Tagalog	True	Wiktionary
tip	Turkish	False	Wiktionary
tipping	English	True	Wiktionary
tips	Dutch	False	Wiktionary
tips	English	True	Wiktionary
tips	Latvian	False	Wiktionary
tips	Norwegian Bokmål	False	Wiktionary
tips	Norwegian Nynorsk	False	Wiktionary
tips	Polish	False	Wiktionary
tips	Spanish	False	Wiktionary
tips	Swedish	False	Wiktionary
tirade	English	True	Wiktionary
tirade	French	True	Wiktionary
tirade	Galician	False	Wiktionary
tire	Asturian	False	Wiktionary
tire	Azerbaijani	False	Wiktionary
tire	English	True	Wiktionary
tire	French	True	Wiktionary
tire	Galician	False	Wiktionary
tire	Haitian Creole	False	Wiktionary
tire	Hausa	False	Wiktionary
tire	Portuguese	False	Wiktionary
tire	Scots	True	Wiktionary
tire	Spanish	False	Wiktionary
tire	Turkish	False	Wiktionary
tires	Asturian	False	Wiktionary
tires	Catalan	False	Wiktionary
tires	English	True	Wiktionary
tires	French	False	Wiktionary
tires	Galician	False	Wiktionary
tires	Portuguese	False	Wiktionary
tires	Scots	False	Wiktionary
tires	Spanish	False	Wiktionary
tissue	Middle English	False	Wiktionary
titanium	Danish	True	CogNet
titanium	Dutch	True	Wiktionary
titanium	English	True	Wiktionary
titanium	Latin	True	Wiktionary
titanium	Limburgish	True	Wiktionary
titanium	Malay	True	Wiktionary
title	Chinese	True	Wiktionary
title	German	False	Wiktionary
tits	Danish	False	Wiktionary
tits	English	True	Wiktionary
to-do	English	True	Wiktionary
toad	English	True	Wiktionary
toad	Estonian	False	Wiktionary
toad	Spanish	False	Wiktionary
toast	Dutch	True	Wiktionary
toast	English	True	Wiktionary
toast	Estonian	False	Wiktionary
toast	French	True	Wiktionary
toast	Italian	True	Wiktionary
toast	Norwegian Bokmål	True	Wiktionary
toast	Norwegian Nynorsk	True	Wiktionary
toast	Polish	True	Wiktionary
toast	Romanian	True	Wiktionary
toaster	English	True	Wiktionary
toaster	French	False	Wiktionary
tobacco	English	True	Wiktionary
toe	Afrikaans	False	Wiktionary
toe	Caribbean Hindustani	False	Wiktionary
toe	Dutch	False	Wiktionary
toe	English	True	Wiktionary
toe	Finnish	False	Wiktionary
toe	Galician	False	Wiktionary
toe	Ingrian	False	Wiktionary
toe	Middle Dutch	False	Wiktionary
toe	Norwegian Nynorsk	False	Wiktionary
toe	Portuguese	False	Wiktionary
toe	Spanish	False	Wiktionary
toe	Tokelauan	False	Wiktionary
toe	Vietnamese	False	Wiktionary
toes	Asturian	False	Wiktionary
toes	English	True	Wiktionary
toes	Galician	False	Wiktionary
toes	Portuguese	False	Wiktionary
toes	Spanish	False	Wiktionary
toes	Welsh	False	Wiktionary
tofu	Czech	True	Wiktionary
tofu	English	True	Wiktionary
tofu	Finnish	True	Wiktionary
tofu	French	True	Wiktionary
tofu	Indonesian	True	Wiktionary
tofu	Italian	True	Wiktionary
tofu	Polish	True	Wiktionary
tofu	Portuguese	True	Wiktionary
tofu	Spanish	True	Wiktionary
tofu	Swedish	True	Wiktionary
tofu	Ternate	False	Wiktionary
tofu	Turkish	True	CogNet
toilet	Chinese	True	Wiktionary
toilet	Danish	True	Wiktionary
toilet	Dutch	True	Wiktionary
toilet	Indonesian	True	Wiktionary
toilet	Tok Pisin	True	Wiktionary
toilets	Danish	False	Wiktionary
token	Dutch	True	Wiktionary
token	English	True	Wiktionary
token	Middle English	True	Wiktionary
token	Polish	True	Wiktionary
token	Spanish	True	Wiktionary
token	Swedish	False	Wiktionary
tokens	Swedish	False	Wiktionary
told	Danish	False	Wiktionary
told	Hungarian	False	Wiktionary
told	Norwegian Nynorsk	False	Wiktionary
told	Yola	False	Wiktionary
tolerable	Catalan	True	Wiktionary
tolerable	English	True	Wiktionary
tolerable	Galician	True	Wiktionary
tolerable	Spanish	True	Wiktionary
tolerable	Tagalog	True	Wiktionary
tolerance	Czech	True	Wiktionary
tolerance	English	True	Wiktionary
tolerant	Catalan	True	Wiktionary
tolerant	Dutch	True	Wiktionary
tolerant	English	True	Wiktionary
tolerant	German	True	Wiktionary
tolerant	Latin	False	Wiktionary
tolerant	Norwegian Bokmål	True	Wiktionary
tolerant	Norwegian Nynorsk	True	Wiktionary
tolerant	Romanian	True	Wiktionary
tolerant	Swedish	True	Wiktionary
tolerate	Esperanto	False	Wiktionary
tolerate	Latin	False	Wiktionary
tolerate	Spanish	True	CogNet
toll	Catalan	False	Wiktionary
toll	English	True	Wiktionary
toll	German	False	Wiktionary
toll	Hungarian	False	Wiktionary
toll	Icelandic	True	CogNet
toll	Irish	False	CogNet
toll	Jamtish	False	CogNet
toll	Middle English	True	Wiktionary
toll	Norwegian Bokmål	False	Wiktionary
toll	Norwegian Nynorsk	False	Wiktionary
toll	Old English	True	Wiktionary
toll	Scottish Gaelic	False	Wiktionary
toll	Skolt Sami	False	Wiktionary
toll	Ter Sami	False	Wiktionary
tom	Czech	False	Wiktionary
tom	Danish	False	Wiktionary
tom	English	True	Wiktionary
tom	Finnish	True	Wiktionary
tom	Irish	False	Wiktionary
tom	Javanese	False	Wiktionary
tom	Komo	False	Wiktionary
tom	Lower Sorbian	False	Wiktionary
tom	Maranao	False	Wiktionary
tom	Middle English	False	Wiktionary
tom	Norwegian Bokmål	False	Wiktionary
tom	Norwegian Nynorsk	False	Wiktionary
tom	Oksapmin	False	Wiktionary
tom	Old English	False	Wiktionary
tom	Old Javanese	False	Wiktionary
tom	Polish	False	Wiktionary
tom	Portuguese	True	CogNet
tom	Romanian	True	CogNet
tom	Scottish Gaelic	False	CogNet
tom	Slovene	False	CogNet
tom	Swedish	False	CogNet
tom	Ternate	False	CogNet
tom	Welsh	False	CogNet
tom	White Hmong	False	CogNet
tom	Zuni	False	CogNet
tomato	Amis	True	Wiktionary
tomato	Chichewa	True	Wiktionary
tomato	English	True	Wiktionary
tomato	Esperanto	True	Wiktionary
tomato	Iban	True	Wiktionary
tomato	Ido	True	Wiktionary
tomato	Japanese	False	Wiktionary
tomato	Swahili	True	Wiktionary
tomato	Tok Pisin	True	Wiktionary
tomato	Welsh	True	Wiktionary
tomb	Catalan	False	Wiktionary
tomb	English	True	Wiktionary
tomb	Middle English	False	Wiktionary
tombs	Catalan	False	Wiktionary
tombs	English	True	Wiktionary
tombstone	English	True	Wiktionary
tome	Asturian	False	Wiktionary
tome	English	True	Wiktionary
tome	French	True	Wiktionary
tome	Galician	False	Wiktionary
tome	Japanese	False	Wiktionary
tome	Latin	False	Wiktionary
tome	Middle English	False	Wiktionary
tome	Nias	False	Wiktionary
tome	Norwegian Nynorsk	True	CogNet
tome	Portuguese	False	CogNet
tome	Spanish	False	CogNet
tomorrow	English	True	Wiktionary
tomorrow	Middle English	False	Wiktionary
tomorrows	English	True	Wiktionary
ton	Antillean Creole	False	Wiktionary
ton	Catalan	False	Wiktionary
ton	Chuukese	False	Wiktionary
ton	Classical Nahuatl	False	suffix
ton	Crimean Tatar	False	Wiktionary
ton	Danish	True	Wiktionary
ton	Dutch	True	Wiktionary
ton	English	True	Wiktionary
ton	Finnish	False	suffix
ton	French	False	suffix
ton	Friulian	False	suffix
ton	Fula	False	suffix
ton	Haitian Creole	False	suffix
ton	Hausa	True	Wiktionary
ton	Indonesian	True	Wiktionary
ton	Irish	False	Wiktionary
ton	Jamaican Creole	False	Wiktionary
ton	Japanese	False	Wiktionary
ton	Middle English	False	Wiktionary
ton	Old French	False	Wiktionary
ton	Old Javanese	False	Wiktionary
ton	Old Occitan	False	Wiktionary
ton	Polish	False	Wiktionary
ton	Romanian	False	Wiktionary
ton	Serbo-Croatian	False	Wiktionary
ton	Skolt Sami	False	Wiktionary
ton	Spanish	False	Wiktionary
ton	Swedish	False	suffix
ton	Ter Sami	False	suffix
ton	Ternate	False	suffix
ton	Translingual	False	CogNet
ton	Turkish	True	Wiktionary
ton	Volapük	False	Wiktionary
ton	Welsh	False	Wiktionary
ton	Zuni	False	Wiktionary
tonal	Central Nahuatl	False	Wiktionary
tonal	English	True	Wiktionary
tonal	French	True	Wiktionary
tonal	German	True	Wiktionary
tonal	Highland Puebla Nahuatl	False	Wiktionary
tonal	Portuguese	True	Wiktionary
tonal	Romanian	True	Wiktionary
tonal	Spanish	True	Wiktionary
tone	Afrikaans	True	CogNet
tone	Danish	True	Wiktionary
tone	Dutch	False	Wiktionary
tone	English	True	Wiktionary
tone	Latin	True	CogNet
tone	Middle English	False	CogNet
tone	Norwegian Bokmål	True	Wiktionary
tone	Norwegian Nynorsk	True	Wiktionary
tone	Swahili	False	Wiktionary
tone	Tokelauan	False	Wiktionary
tones	Catalan	False	Wiktionary
tones	Danish	False	Wiktionary
tones	English	True	Wiktionary
tones	Latin	False	Wiktionary
tongue	English	True	Wiktionary
tonic	English	True	Wiktionary
tonic	French	True	Wiktionary
tonic	Romanian	True	Wiktionary
tonne	English	True	Wiktionary
tonne	Estonian	False	Wiktionary
tonne	Finnish	False	Wiktionary
tonne	French	True	CogNet
tonne	Neapolitan	False	CogNet
tonne	Woccon	False	CogNet
tonnes	English	True	Wiktionary
tonnes	French	False	Wiktionary
tons	Catalan	False	Wiktionary
tons	Danish	False	Wiktionary
tons	English	True	Wiktionary
tons	Faroese	False	Wiktionary
tons	French	False	Wiktionary
tons	Portuguese	False	Wiktionary
tons	Swedish	False	Wiktionary
took	English	True	Wiktionary
took	Yola	False	Wiktionary
tool	Dutch	True	Wiktionary
tool	English	True	Wiktionary
tool	Estonian	False	Wiktionary
tool	Middle English	True	Wiktionary
tool	Wolof	False	Wiktionary
toolbox	Dutch	False	Wiktionary
toolbox	Portuguese	True	Wiktionary
tools	Dutch	False	Wiktionary
tooth	English	True	Wiktionary
tooth	Middle English	False	Wiktionary
top	Albanian	False	Wiktionary
top	Azerbaijani	False	Wiktionary
top	Baure	False	Wiktionary
top	Crimean Tatar	False	Wiktionary
top	Czech	False	Wiktionary
top	Danish	True	Wiktionary
top	Dutch	True	Wiktionary
top	English	True	Wiktionary
top	French	True	Wiktionary
top	German	True	Wiktionary
top	Italian	True	Wiktionary
top	Karaim	False	Wiktionary
top	Khalaj	False	Wiktionary
top	Latvian	False	Wiktionary
top	Middle English	True	Wiktionary
top	Mopan Maya	False	Wiktionary
top	Northern Kurdish	False	Wiktionary
top	Old French	True	Wiktionary
top	Polish	True	CogNet
top	Portuguese	True	Wiktionary
top	Romanian	True	Wiktionary
top	Serbo-Croatian	False	Wiktionary
top	Slovene	True	CogNet
top	Spanish	True	Wiktionary
top	Tocharian A	False	Wiktionary
top	Turkish	False	Wiktionary
top	Volapük	False	Wiktionary
top-notch	English	True	Wiktionary
topic	English	True	Wiktionary
topics	English	True	Wiktionary
topless	Dutch	True	Wiktionary
topless	Italian	False	Wiktionary
topless	Polish	True	Wiktionary
topless	Portuguese	True	Wiktionary
topless	Romanian	True	Wiktionary
topless	Spanish	True	Wiktionary
topping	English	True	Wiktionary
topping	Spanish	True	Wiktionary
toppings	English	True	Wiktionary
toppings	Spanish	False	Wiktionary
tops	English	True	Wiktionary
tops	French	False	Wiktionary
tops	Spanish	False	Wiktionary
tor	Afrikaans	False	Wiktionary
tor	Aromanian	False	suffix
tor	Azerbaijani	False	suffix
tor	Breton	False	suffix
tor	Cimbrian	False	suffix
tor	Danish	False	suffix
tor	Dutch	False	suffix
tor	English	True	Wiktionary
tor	Greenlandic	False	suffix
tor	Hungarian	False	suffix
tor	Irish	False	suffix
tor	Latin	False	suffix
tor	Occitan	False	suffix
tor	Old French	False	suffix
tor	Polish	False	suffix
tor	Romanian	False	suffix
tor	Romansch	False	suffix
tor	Scanian	False	suffix
tor	Serbo-Croatian	False	suffix
tor	Turkish	False	suffix
tor	Uzbek	False	suffix
tor	Venetian	False	suffix
tor	Volapük	False	suffix
tor	Welsh	False	suffix
torch	Middle English	False	Wiktionary
torch	Welsh	False	Wiktionary
torches	English	True	Wiktionary
torches	French	False	Wiktionary
torches	Middle English	False	Wiktionary
torches	Yola	False	Wiktionary
tore	English	True	Wiktionary
tore	Estonian	False	Wiktionary
tore	French	True	CogNet
tore	Galician	False	CogNet
tore	Italian	False	suffix
tore	Latin	False	suffix
tore	Neapolitan	False	suffix
tore	Ngarrindjeri	False	suffix
tore	Norwegian Nynorsk	False	suffix
tore	Portuguese	False	suffix
tore	Tagalog	False	suffix
tore	Ternate	False	suffix
torment	Middle English	True	Wiktionary
torment	Middle French	True	Wiktionary
torment	Old French	True	Wiktionary
torment	Old Occitan	True	Wiktionary
torn	Catalan	False	Wiktionary
torn	Cornish	False	Wiktionary
torn	Danish	False	Wiktionary
torn	English	True	Wiktionary
torn	Estonian	False	Wiktionary
torn	Faroese	False	Wiktionary
torn	Norwegian Bokmål	False	Wiktionary
torn	Norwegian Nynorsk	False	Wiktionary
torn	Old English	False	Wiktionary
torn	Romanian	False	Wiktionary
torn	Swedish	False	Wiktionary
tornado	Danish	True	Wiktionary
tornado	Dutch	True	Wiktionary
tornado	English	True	Wiktionary
tornado	Esperanto	True	Wiktionary
tornado	Finnish	True	Wiktionary
tornado	Galician	True	CogNet
tornado	Italian	True	Wiktionary
tornado	Norwegian Bokmål	True	Wiktionary
tornado	Norwegian Nynorsk	True	Wiktionary
tornado	Polish	True	Wiktionary
tornado	Portuguese	True	Wiktionary
tornado	Scots	True	Wiktionary
tornado	Serbo-Croatian	True	Wiktionary
tornado	Spanish	True	Wiktionary
torpedo	Cebuano	True	Wiktionary
torpedo	Dutch	True	Wiktionary
torpedo	English	True	Wiktionary
torpedo	Esperanto	True	Wiktionary
torpedo	Finnish	True	Wiktionary
torpedo	Italian	False	Wiktionary
torpedo	Latin	True	Wiktionary
torpedo	Norwegian Bokmål	True	Wiktionary
torpedo	Norwegian Nynorsk	True	Wiktionary
torpedo	Portuguese	True	Wiktionary
torpedo	Serbo-Croatian	True	Wiktionary
torpedo	Spanish	True	Wiktionary
torque	French	True	Wiktionary
torque	Galician	True	Wiktionary
torque	Latin	False	Wiktionary
torque	Portuguese	True	Wiktionary
torque	Spanish	False	Wiktionary
torrent	Catalan	True	Wiktionary
torrent	French	True	Wiktionary
torrent	Latin	False	Wiktionary
torrent	Welsh	False	Wiktionary
torso	Danish	True	Wiktionary
torso	English	True	Wiktionary
torso	Finnish	True	Wiktionary
torso	Italian	True	Wiktionary
torso	Portuguese	True	Wiktionary
torso	Spanish	True	Wiktionary
torso	Welsh	True	Wiktionary
torsos	Catalan	False	Wiktionary
torsos	Danish	False	Wiktionary
torsos	Spanish	False	Wiktionary
tort	Catalan	True	CogNet
tort	English	True	Wiktionary
tort	Estonian	False	CogNet
tort	French	False	CogNet
tort	Hungarian	False	CogNet
tort	Middle English	True	Wiktionary
tort	Norwegian Bokmål	False	Wiktionary
tort	Norwegian Nynorsk	False	Wiktionary
tort	Old French	False	Wiktionary
tort	Old Occitan	False	Wiktionary
tort	Polish	False	Wiktionary
tort	Romanian	False	Wiktionary
tort	Veps	False	Wiktionary
tortilla	English	True	Wiktionary
tortilla	Finnish	True	Wiktionary
tortilla	French	True	CogNet
tortilla	Galician	True	Wiktionary
tortilla	Polish	True	Wiktionary
tortilla	Spanish	True	Wiktionary
tortillas	French	False	Wiktionary
tortillas	Galician	False	Wiktionary
tortillas	Spanish	False	Wiktionary
torture	Asturian	True	CogNet
torture	English	True	Wiktionary
torture	French	True	CogNet
torture	Galician	True	CogNet
torture	Italian	True	CogNet
torture	Latin	False	CogNet
torture	Portuguese	True	CogNet
torture	Spanish	True	CogNet
toss	English	True	Wiktionary
tosses	Portuguese	False	Wiktionary
total	Asturian	True	Wiktionary
total	Catalan	True	Wiktionary
total	Danish	True	Wiktionary
total	English	True	Wiktionary
total	French	True	CogNet
total	Galician	True	Wiktionary
total	German	True	Wiktionary
total	Norwegian Bokmål	True	Wiktionary
total	Norwegian Nynorsk	True	Wiktionary
total	Portuguese	True	Wiktionary
total	Romanian	True	Wiktionary
total	Spanish	True	Wiktionary
total	Swedish	True	Wiktionary
total	Tagalog	True	Wiktionary
totals	Catalan	False	Wiktionary
totals	Danish	False	Wiktionary
tote	English	True	Wiktionary
tote	German	False	Wiktionary
tote	Ido	False	Wiktionary
tote	Interlingua	False	Wiktionary
tote	Japanese	False	Wiktionary
tote	Latin	False	Wiktionary
tote	Middle Dutch	False	Wiktionary
totem	Dutch	True	Wiktionary
totem	English	True	Wiktionary
totem	French	True	Wiktionary
totem	German	True	CogNet
totem	Italian	True	Wiktionary
totem	Polish	True	Wiktionary
totem	Portuguese	True	Wiktionary
totem	Romanian	True	Wiktionary
totem	Serbo-Croatian	True	Wiktionary
totem	Swedish	True	Wiktionary
totem	Turkish	True	Wiktionary
touch	English	True	Wiktionary
touch	Italian	True	Wiktionary
touch	Portuguese	True	Wiktionary
touch	Spanish	True	Wiktionary
touchdown	English	True	Wiktionary
touchdown	Finnish	True	Wiktionary
touchdown	Spanish	True	Wiktionary
touches	English	True	Wiktionary
touches	French	False	Wiktionary
tough	German	False	Wiktionary
tough	Middle English	False	Wiktionary
tour	Breton	False	Wiktionary
tour	Dutch	True	Wiktionary
tour	English	True	Wiktionary
tour	French	True	CogNet
tour	Middle English	False	CogNet
tour	Portuguese	True	Wiktionary
tour	Scots	True	Wiktionary
tour	Spanish	True	Wiktionary
tour	Swedish	True	Wiktionary
touring	Spanish	True	Wiktionary
tourist	English	True	Wiktionary
tours	Dutch	False	Wiktionary
tours	English	True	Wiktionary
tours	French	False	Wiktionary
tours	Spanish	False	Wiktionary
tow	English	True	Wiktionary
tow	Middle English	False	Wiktionary
towel	Middle English	False	Wiktionary
tower	Afrikaans	False	Wiktionary
tower	English	True	Wiktionary
towers	English	True	Wiktionary
town	English	True	Wiktionary
town	Middle English	False	Wiktionary
township	French	True	Wiktionary
township	Portuguese	True	Wiktionary
toxic	English	True	Wiktionary
toxic	Interlingua	True	Wiktionary
toxic	Romanian	True	Wiktionary
toxin	English	True	Wiktionary
toy	Azerbaijani	False	Wiktionary
toy	Crimean Tatar	False	Wiktionary
toy	English	True	Wiktionary
toy	Faroese	False	Wiktionary
toy	Middle French	False	Wiktionary
toy	Turkish	False	Wiktionary
toy	Uzbek	False	Wiktionary
toys	English	True	Wiktionary
toys	Faroese	False	Wiktionary
trace	English	True	Wiktionary
trace	French	True	Wiktionary
trace	Galician	True	CogNet
trace	Italian	False	CogNet
trace	Jamaican Creole	False	CogNet
trace	Middle English	False	CogNet
trace	Old French	True	Wiktionary
trace	Portuguese	True	CogNet
trace	Spanish	True	CogNet
traces	Catalan	False	Wiktionary
traces	English	True	Wiktionary
traces	French	False	Wiktionary
traces	Galician	False	Wiktionary
traces	Middle English	False	Wiktionary
traces	Portuguese	False	Wiktionary
traces	Spanish	False	Wiktionary
track	English	True	Wiktionary
track	French	True	Wiktionary
track	Spanish	True	Wiktionary
tracks	Spanish	False	Wiktionary
tract	French	False	Wiktionary
traction	French	True	Wiktionary
tractor	Asturian	True	Wiktionary
tractor	Catalan	True	Wiktionary
tractor	Dutch	True	Wiktionary
tractor	Latin	False	Wiktionary
tractor	Portuguese	True	CogNet
tractor	Romanian	True	Wiktionary
tractor	Spanish	True	Wiktionary
tractor	Welsh	True	Wiktionary
tractors	Catalan	False	Wiktionary
tractors	Dutch	False	Wiktionary
tracts	French	False	Wiktionary
trade	Dutch	False	Wiktionary
trade	English	True	Wiktionary
trade	French	False	Wiktionary
trade	Galician	False	Wiktionary
trade	German	False	Wiktionary
