id,word,line,classification,review_flag,review_note
other.beja_hudson_beja1238,rain,7724,example,NA,NA
other.beja_hudson_beja1238,rain,1589,related,NA,NA
other.beja_hudson_beja1238,smell,5887,related,NA,NA
other.beja_hudson_beja1238,smell,379,related,NA,NA
other.beja_hudson_beja1238,smell,1410,related,NA,NA
other.beja_hudson_beja1238,smell,2071,related,NA,NA
other.beja_hudson_beja1238,smell,2318,related,NA,NA
other.beja_hudson_beja1238,smell,2479,related,NA,NA
other.beja_hudson_beja1238,smell,4099,related,NA,NA
other.beja_hudson_beja1238,smell,4829,related,NA,NA
other.beja_hudson_beja1238,smell,7668,related,NA,NA
other.beja_hudson_beja1238,smell,401,related,1,1
other.beja_hudson_beja1238,smell,1903,related,1,1
other.beja_hudson_beja1238,taste,305,related,NA,NA
other.beja_hudson_beja1238,taste,1849,related,NA,NA
other.beja_hudson_beja1238,taste,1852,related,NA,NA
other.beja_hudson_beja1238,taste,1907,related,NA,NA
other.beja_hudson_beja1238,taste,1908,related,NA,NA
other.daakie_krifka_port1286,rain,393,example,NA,NA
other.daakie_krifka_port1286,rain,2020,example,NA,NA
other.daakie_krifka_port1286,rain,2449,related,NA,NA
other.daakie_krifka_port1286,rain,3782,example,NA,NA
other.daakie_krifka_port1286,rain,3821,example,NA,NA
other.daakie_krifka_port1286,rain,4286,example,NA,NA
other.daakie_krifka_port1286,rain,4501,related,NA,NA
other.daakie_krifka_port1286,rain,4522,example,NA,NA
other.daakie_krifka_port1286,rain,4960,related,NA,NA
other.daakie_krifka_port1286,rain,5017,example,NA,NA
other.daakie_krifka_port1286,rain,952,example,NA,NA
other.daakie_krifka_port1286,rain,1635,example,NA,NA
other.daakie_krifka_port1286,rain,6324,related,NA,NA
other.daakie_krifka_port1286,smell,684,related,NA,NA
other.daakie_krifka_port1286,smell,699,related,NA,NA
other.daakie_krifka_port1286,smell,719,related,NA,NA
other.daakie_krifka_port1286,smell,2532,related,NA,NA
other.daakie_krifka_port1286,smell,5623,related,NA,NA
other.daakie_krifka_port1286,smell,3318,related,1,1
other.daakie_krifka_port1286,taste,1254,related,NA,NA
other.daakie_krifka_port1286,taste,1693,related,NA,NA
other.daakie_krifka_port1286,taste,2532,related,NA,NA
other.daakie_krifka_port1286,taste,2614,related,NA,NA
other.daakie_krifka_port1286,taste,2918,related,NA,NA
other.daakie_krifka_port1286,taste,4432,unrelated,NA,NA
other.daakie_krifka_port1286,taste,4999,unrelated,NA,NA
other.daakie_krifka_port1286,taste,5081,unrelated,NA,NA
other.daakie_krifka_port1286,taste,5571,unrelated,NA,NA
other.daakie_krifka_port1286,taste,6956,unrelated,NA,NA
other.daakie_krifka_port1286,taste,8726,unrelated,NA,NA
other.daakie_krifka_port1286,rain,7561,related,NA,NA
other.daakie_krifka_port1286,rain,8854,related,NA,NA
other.dagaare_ali_sout2789,rain,180,example,NA,NA
other.dagaare_ali_sout2789,rain,214,example,NA,NA
other.dagaare_ali_sout2789,rain,973,example,NA,NA
other.dagaare_ali_sout2789,rain,1144,related,NA,NA
other.dagaare_ali_sout2789,rain,2098,example,NA,NA
other.dagaare_ali_sout2789,rain,3122,example,NA,NA
other.dagaare_ali_sout2789,rain,3526,example,NA,NA
other.dagaare_ali_sout2789,rain,3796,example,NA,NA
other.dagaare_ali_sout2789,rain,3803,example,NA,NA
other.dagaare_ali_sout2789,rain,4853,related,NA,NA
other.dagaare_ali_sout2789,rain,5144,example,NA,NA
other.dagaare_ali_sout2789,rain,5180,example,NA,NA
other.dagaare_ali_sout2789,rain,5525,related,NA,NA
other.dagaare_ali_sout2789,rain,5902,unrelated,NA,NA
other.dagaare_ali_sout2789,rain,6003,example,NA,NA
other.dagaare_ali_sout2789,rain,6655,example,NA,NA
other.dagaare_ali_sout2789,rain,7233,example,NA,NA
other.dagaare_ali_sout2789,rain,7237,example,NA,NA
other.dagaare_ali_sout2789,rain,7240,example,NA,NA
other.dagaare_ali_sout2789,rain,7375,example,NA,NA
other.dagaare_ali_sout2789,rain,7594,related,NA,NA
other.dagaare_ali_sout2789,rain,7724,related,NA,NA
other.dagaare_ali_sout2789,rain,8749,example,NA,NA
other.dagaare_ali_sout2789,rain,8803,example,NA,NA
other.dagaare_ali_sout2789,rain,10050,unrelated,NA,NA
other.dagaare_ali_sout2789,rain,10069,related,NA,NA
other.dagaare_ali_sout2789,rain,10337,example,NA,NA
other.dagaare_ali_sout2789,rain,10344,example,NA,NA
other.dagaare_ali_sout2789,rain,10459,related,NA,NA
other.dagaare_ali_sout2789,rain,10482,related,NA,NA
other.dagaare_ali_sout2789,rain,10574,related,NA,NA
other.dagaare_ali_sout2789,rain,10582,related,NA,NA
other.dagaare_ali_sout2789,rain,10584,related,NA,NA
other.dagaare_ali_sout2789,rain,10672,related,NA,NA
other.dagaare_ali_sout2789,rain,10731,related,NA,NA
other.dagaare_ali_sout2789,rain,10769,related,NA,NA
other.dagaare_ali_sout2789,rain,12031,unrelated,NA,NA
other.dagaare_ali_sout2789,rain,12532,example,NA,NA
other.dagaare_ali_sout2789,rain,12568,related,NA,NA
other.dagaare_ali_sout2789,rain,13164,example,NA,NA
other.dagaare_ali_sout2789,rain,13430,related,NA,NA
other.dagaare_ali_sout2789,rain,13542,unrelated,NA,NA
other.dagaare_ali_sout2789,rain,13939,unrelated,NA,NA
other.dagaare_ali_sout2789,rain,10903,related,1,1
other.dagaare_ali_sout2789,rain,1280,related,1,1
other.dagaare_ali_sout2789,rain,10570,other,NA,NA
other.dagaare_ali_sout2789,rain,10725,related,NA,NA
other.dagaare_ali_sout2789,rain,10757,unrelated,NA,NA
other.dagaare_ali_sout2789,smell,5638,related,NA,NA
other.dagaare_ali_sout2789,smell,460,unrelated,NA,NA
other.dagaare_ali_sout2789,smell,5022,related,NA,NA
other.dagaare_ali_sout2789,smell,7827,unrelated,NA,NA
other.dagaare_ali_sout2789,smell,8929,unrelated,NA,NA
other.dagaare_ali_sout2789,smell,9083,related,NA,NA
other.dagaare_ali_sout2789,smell,9096,related,NA,NA
other.dagaare_ali_sout2789,smell,9103,related,NA,NA
other.dagaare_ali_sout2789,smell,11686,related,NA,NA
other.dagaare_ali_sout2789,smell,13771,related,NA,NA
other.dagaare_ali_sout2789,taste,6929,related,NA,NA
other.dagaare_ali_sout2789,taste,7496,example,NA,NA
other.dagaare_ali_sout2789,taste,7575,related,NA,NA
other.dagaare_ali_sout2789,taste,7616,related,NA,NA
other.dagaare_ali_sout2789,taste,9005,related,NA,NA
other.dagaare_ali_sout2789,taste,9657,related,NA,NA
other.dagaare_ali_sout2789,taste,12901,related,NA,NA
other.dagaare_ali_sout2789,taste,13386,related,NA,NA
other.dagaare_ali_sout2789,taste,13776,related,NA,NA
other.dagaare_ali_sout2789,rain,962,example,NA,NA
other.dagaare_ali_sout2789,rain,2783,related,NA,NA
other.dagaare_ali_sout2789,rain,3125,example,NA,NA
other.dagaare_ali_sout2789,rain,10553,related,NA,NA
other.dagaare_ali_sout2789,rain,13160,example,NA,NA
other.dalabon_evans_ngal1292,rain,106,unrelated,NA,NA
other.dalabon_evans_ngal1292,rain,142,unrelated,NA,NA
other.dalabon_evans_ngal1292,rain,942,unrelated,NA,NA
other.dalabon_evans_ngal1292,rain,1197,unrelated,NA,NA
other.dalabon_evans_ngal1292,rain,1259,unrelated,NA,NA
other.dalabon_evans_ngal1292,rain,1511,unrelated,NA,NA
other.dalabon_evans_ngal1292,rain,1599,unrelated,NA,NA
other.dalabon_evans_ngal1292,rain,1882,unrelated,NA,NA
other.dalabon_evans_ngal1292,rain,3640,unrelated,NA,NA
other.dalabon_evans_ngal1292,rain,3988,unrelated,NA,NA
other.dalabon_evans_ngal1292,rain,5924,unrelated,NA,NA
other.dalabon_evans_ngal1292,rain,6564,unrelated,NA,NA
other.dalabon_evans_ngal1292,rain,7602,unrelated,NA,NA
other.dalabon_evans_ngal1292,rain,7868,unrelated,NA,NA
other.dalabon_evans_ngal1292,rain,8206,unrelated,NA,NA
other.dalabon_evans_ngal1292,rain,8559,unrelated,NA,NA
other.dalabon_evans_ngal1292,rain,8663,unrelated,NA,NA
other.dalabon_evans_ngal1292,rain,9358,unrelated,NA,NA
other.dalabon_evans_ngal1292,rain,10737,unrelated,NA,NA
other.dalabon_evans_ngal1292,rain,10850,unrelated,NA,NA
other.dalabon_evans_ngal1292,rain,11010,unrelated,NA,NA
other.dalabon_evans_ngal1292,rain,12940,unrelated,NA,NA
other.dalabon_evans_ngal1292,rain,13160,unrelated,NA,NA
other.dalabon_evans_ngal1292,rain,13504,unrelated,NA,NA
other.dalabon_evans_ngal1292,rain,13769,unrelated,NA,NA
other.dalabon_evans_ngal1292,rain,14976,unrelated,NA,NA
other.dalabon_evans_ngal1292,rain,15925,unrelated,NA,NA
other.dalabon_evans_ngal1292,rain,16330,unrelated,NA,NA
other.dalabon_evans_ngal1292,rain,16344,unrelated,NA,NA
other.dalabon_evans_ngal1292,rain,17071,unrelated,NA,NA
other.dalabon_evans_ngal1292,rain,17605,unrelated,NA,NA
other.dalabon_evans_ngal1292,rain,17687,unrelated,NA,NA
other.dalabon_evans_ngal1292,rain,17792,unrelated,NA,NA
other.dalabon_evans_ngal1292,rain,17840,unrelated,NA,NA
other.dalabon_evans_ngal1292,rain,18211,unrelated,NA,NA
other.dalabon_evans_ngal1292,rain,19261,unrelated,NA,NA
other.dalabon_evans_ngal1292,rain,19580,unrelated,NA,NA
other.dalabon_evans_ngal1292,rain,20216,unrelated,NA,NA
other.dalabon_evans_ngal1292,rain,473,related,NA,NA
other.dalabon_evans_ngal1292,rain,1231,related,NA,NA
other.dalabon_evans_ngal1292,rain,4508,related,NA,NA
other.dalabon_evans_ngal1292,rain,4836,related,NA,NA
other.dalabon_evans_ngal1292,rain,5666,related,NA,NA
other.dalabon_evans_ngal1292,rain,9384,related,NA,NA
other.dalabon_evans_ngal1292,rain,12887,related,NA,NA
other.dalabon_evans_ngal1292,rain,15087,related,NA,NA
other.dalabon_evans_ngal1292,rain,15089,related,NA,NA
other.dalabon_evans_ngal1292,rain,17640,related,NA,NA
other.dalabon_evans_ngal1292,rain,18405,related,NA,NA
other.dalabon_evans_ngal1292,rain,19973,related,NA,NA
other.dalabon_evans_ngal1292,rain,522,example,NA,NA
other.dalabon_evans_ngal1292,rain,1269,example,NA,NA
other.dalabon_evans_ngal1292,rain,1481,example,NA,NA
other.dalabon_evans_ngal1292,rain,3120,example,NA,NA
other.dalabon_evans_ngal1292,rain,3367,example,NA,NA
other.dalabon_evans_ngal1292,rain,3770,example,NA,NA
other.dalabon_evans_ngal1292,rain,5719,example,NA,NA
other.dalabon_evans_ngal1292,rain,6576,example,NA,NA
other.dalabon_evans_ngal1292,rain,7292,example,NA,NA
other.dalabon_evans_ngal1292,rain,8426,example,NA,NA
other.dalabon_evans_ngal1292,rain,8770,example,NA,NA
other.dalabon_evans_ngal1292,rain,9764,example,NA,NA
other.dalabon_evans_ngal1292,rain,10349,example,NA,NA
other.dalabon_evans_ngal1292,rain,13341,example,NA,NA
other.dalabon_evans_ngal1292,rain,15073,example,NA,NA
other.dalabon_evans_ngal1292,rain,15129,example,NA,NA
other.dalabon_evans_ngal1292,rain,16519,example,NA,NA
other.dalabon_evans_ngal1292,rain,17314,example,NA,NA
other.dalabon_evans_ngal1292,rain,17866,example,NA,NA
other.dalabon_evans_ngal1292,rain,894,related,1,1
other.dalabon_evans_ngal1292,rain,7275,related,NA,NA
other.dalabon_evans_ngal1292,smell,1674,related,NA,NA
other.dalabon_evans_ngal1292,smell,1703,related,NA,NA
other.dalabon_evans_ngal1292,smell,2186,example,NA,NA
other.dalabon_evans_ngal1292,smell,2226,example,NA,NA
other.dalabon_evans_ngal1292,smell,2817,example,NA,NA
other.dalabon_evans_ngal1292,smell,4680,example,NA,NA
other.dalabon_evans_ngal1292,smell,6701,unrelated,NA,NA
other.dalabon_evans_ngal1292,smell,7272,example,NA,NA
other.dalabon_evans_ngal1292,smell,7275,related,NA,NA
other.dalabon_evans_ngal1292,smell,9226,related,NA,NA
other.dalabon_evans_ngal1292,smell,9706,related,NA,NA
other.dalabon_evans_ngal1292,smell,11370,example,NA,NA
other.dalabon_evans_ngal1292,smell,11377,related,NA,NA
other.dalabon_evans_ngal1292,smell,11402,related,NA,NA
other.dalabon_evans_ngal1292,smell,13263,example,NA,NA
other.dalabon_evans_ngal1292,smell,13606,related,NA,NA
other.dalabon_evans_ngal1292,smell,14131,example,NA,NA
other.dalabon_evans_ngal1292,smell,14160,related,NA,NA
other.dalabon_evans_ngal1292,smell,14285,related,NA,NA
other.dalabon_evans_ngal1292,smell,14894,example,NA,NA
other.dalabon_evans_ngal1292,smell,15475,related,NA,NA
other.dalabon_evans_ngal1292,smell,15526,related,NA,NA
other.dalabon_evans_ngal1292,smell,19179,related,NA,NA
other.dalabon_evans_ngal1292,smell,19183,related,NA,NA
other.dalabon_evans_ngal1292,smell,19190,related,NA,NA
other.dalabon_evans_ngal1292,smell,19213,related,NA,NA
other.dalabon_evans_ngal1292,smell,19222,related,NA,NA
other.dalabon_evans_ngal1292,taste,5540,related,NA,NA
other.dalabon_evans_ngal1292,taste,6042,related,NA,NA
other.dalabon_evans_ngal1292,taste,8740,related,NA,NA
other.dalabon_evans_ngal1292,taste,11377,related,NA,NA
other.dalabon_evans_ngal1292,taste,11408,related,NA,NA
other.dalabon_evans_ngal1292,taste,14682,related,NA,NA
other.dalabon_evans_ngal1292,taste,15486,related,NA,NA
other.dalabon_evans_ngal1292,taste,15507,related,NA,NA
other.dalabon_evans_ngal1292,taste,14770,related,1,1
other.dalabon_evans_ngal1292,taste,161,unrelated,NA,NA
other.dalabon_evans_ngal1292,taste,475,other,NA,NA
other.dalabon_evans_ngal1292,taste,1541,unrelated,NA,NA
other.dalabon_evans_ngal1292,taste,2595,unrelated,NA,NA
other.dalabon_evans_ngal1292,taste,2621,unrelated,NA,NA
other.dalabon_evans_ngal1292,taste,3378,unrelated,NA,NA
other.dalabon_evans_ngal1292,taste,6415,unrelated,NA,NA
other.dalabon_evans_ngal1292,taste,6501,unrelated,NA,NA
other.dalabon_evans_ngal1292,taste,7026,unrelated,NA,NA
other.dalabon_evans_ngal1292,taste,7917,unrelated,NA,NA
other.dalabon_evans_ngal1292,taste,7959,unrelated,NA,NA
other.dalabon_evans_ngal1292,taste,10999,example,NA,NA
other.dalabon_evans_ngal1292,taste,11383,example,NA,NA
other.dalabon_evans_ngal1292,taste,11419,unrelated,NA,NA
other.dalabon_evans_ngal1292,taste,13485,unrelated,NA,NA
other.dalabon_evans_ngal1292,taste,13958,unrelated,NA,NA
other.dalabon_evans_ngal1292,taste,15502,unrelated,NA,NA
other.dalabon_evans_ngal1292,taste,15528,other,NA,NA
other.dalabon_evans_ngal1292,taste,15833,unrelated,NA,NA
other.dalabon_evans_ngal1292,taste,16479,unrelated,NA,NA
other.dalabon_evans_ngal1292,taste,19312,unrelated,NA,NA
other.dalabon_evans_ngal1292,rain,15114,related,NA,NA
other.dalabon_evans_ngal1292,rain,15160,related,NA,NA
other.dalabon_evans_ngal1292,rain,19976,related,NA,NA
other.dalabon_evans_ngal1292,rain,20011,related,NA,NA
other.djinang_waters_djin1253,rain,2615,related,NA,NA
other.djinang_waters_djin1253,rain,2890,related,NA,NA
other.djinang_waters_djin1253,rain,3486,related,NA,NA
other.djinang_waters_djin1253,rain,4616,related,NA,NA
other.djinang_waters_djin1253,rain,4970,related,NA,NA
other.djinang_waters_djin1253,rain,5545,example,NA,NA
other.djinang_waters_djin1253,rain,6667,related,NA,NA
other.djinang_waters_djin1253,rain,7048,related,NA,NA
other.djinang_waters_djin1253,rain,4510,related,1,1
other.djinang_waters_djin1253,rain,7312,other,NA,NA
other.djinang_waters_djin1253,rain,7380,related,NA,NA
other.djinang_waters_djin1253,rain,1891,related,1,1
other.djinang_waters_djin1253,smell,1165,related,NA,NA
other.djinang_waters_djin1253,smell,6786,related,NA,NA
other.djinang_waters_djin1253,smell,7463,related,NA,NA
other.djinang_waters_djin1253,taste,1803,related,NA,NA
other.djinang_waters_djin1253,taste,6707,other,NA,NA
other.djinang_waters_djin1253,rain,3252,related,NA,NA
other.easternshoshone_shaul_shos1248,rain,3489,related,NA,NA
other.easternshoshone_shaul_shos1248,rain,4266,related,NA,NA
other.easternshoshone_shaul_shos1248,rain,4273,related,NA,NA
other.easternshoshone_shaul_shos1248,rain,5993,related,NA,NA
other.easternshoshone_shaul_shos1248,smell,319,related,NA,NA
other.easternshoshone_shaul_shos1248,smell,224,related,NA,NA
other.easternshoshone_shaul_shos1248,smell,631,related,NA,NA
other.easternshoshone_shaul_shos1248,smell,1272,unrelated,NA,NA
other.easternshoshone_shaul_shos1248,smell,4200,related,NA,NA
other.easternshoshone_shaul_shos1248,smell,5361,related,NA,NA
other.easternshoshone_shaul_shos1248,smell,6515,related,NA,NA
other.easternshoshone_shaul_shos1248,smell,7090,related,NA,NA
other.easternshoshone_shaul_shos1248,taste,1037,related,NA,NA
other.easternshoshone_shaul_shos1248,taste,4483,related,NA,NA
other.easternshoshone_shaul_shos1248,taste,6553,related,NA,NA
other.easternshoshone_shaul_shos1248,rain,6706,related,NA,NA
other.fijian_gatty_fiji1243,rain,19,unrelated,NA,NA
other.fijian_gatty_fiji1243,rain,324,unrelated,NA,NA
other.fijian_gatty_fiji1243,rain,848,related,NA,NA
other.fijian_gatty_fiji1243,rain,1067,unrelated,NA,NA
other.fijian_gatty_fiji1243,rain,2492,unrelated,NA,NA
other.fijian_gatty_fiji1243,rain,2543,unrelated,NA,NA
other.fijian_gatty_fiji1243,rain,4414,unrelated,NA,NA
other.fijian_gatty_fiji1243,rain,5240,unrelated,NA,NA
other.fijian_gatty_fiji1243,rain,5896,related,NA,NA
other.fijian_gatty_fiji1243,rain,6068,unrelated,NA,NA
other.fijian_gatty_fiji1243,rain,7585,related,NA,NA
other.fijian_gatty_fiji1243,rain,9164,unrelated,NA,NA
other.fijian_gatty_fiji1243,rain,9538,related,NA,NA
other.fijian_gatty_fiji1243,rain,10015,example,NA,NA
other.fijian_gatty_fiji1243,rain,10017,related,NA,NA
other.fijian_gatty_fiji1243,rain,10285,example,NA,NA
other.fijian_gatty_fiji1243,rain,10799,unrelated,NA,NA
other.fijian_gatty_fiji1243,rain,12579,unrelated,NA,NA
other.fijian_gatty_fiji1243,rain,12717,unrelated,NA,NA
other.fijian_gatty_fiji1243,rain,13460,example,NA,NA
other.fijian_gatty_fiji1243,rain,13592,unrelated,NA,NA
other.fijian_gatty_fiji1243,rain,14092,unrelated,NA,NA
other.fijian_gatty_fiji1243,rain,16590,example,NA,NA
other.fijian_gatty_fiji1243,rain,16745,related,NA,NA
other.fijian_gatty_fiji1243,rain,19381,unrelated,NA,NA
other.fijian_gatty_fiji1243,rain,8347,related,1,1
other.fijian_gatty_fiji1243,rain,10041,related,1,1
other.fijian_gatty_fiji1243,rain,2873,related,1,1
other.fijian_gatty_fiji1243,rain,7441,unrelated,1,0
other.fijian_gatty_fiji1243,rain,13588,unrelated,1,0
other.fijian_gatty_fiji1243,rain,16797,related,1,1
other.fijian_gatty_fiji1243,rain,1183,other,NA,NA
other.fijian_gatty_fiji1243,rain,1554,related,NA,NA
other.fijian_gatty_fiji1243,rain,9794,other,NA,NA
other.fijian_gatty_fiji1243,rain,10675,other,NA,NA
other.fijian_gatty_fiji1243,rain,13427,related,NA,NA
other.fijian_gatty_fiji1243,rain,8973,related,1,1
other.fijian_gatty_fiji1243,rain,15293,example,NA,NA
other.fijian_gatty_fiji1243,rain,12453,related,1,1
other.fijian_gatty_fiji1243,rain,16912,unrelated,NA,NA
other.fijian_gatty_fiji1243,rain,15312,related,1,1
other.fijian_gatty_fiji1243,rain,12452,related,1,1
other.fijian_gatty_fiji1243,rain,1282,related,1,1
other.fijian_gatty_fiji1243,smell,993,related,NA,NA
other.fijian_gatty_fiji1243,smell,6365,related,NA,NA
other.fijian_gatty_fiji1243,smell,636,unrelated,NA,NA
other.fijian_gatty_fiji1243,smell,992,related,NA,NA
other.fijian_gatty_fiji1243,smell,1016,related,NA,NA
other.fijian_gatty_fiji1243,smell,1035,unrelated,NA,NA
other.fijian_gatty_fiji1243,smell,1110,example,NA,NA
other.fijian_gatty_fiji1243,smell,1245,unrelated,NA,NA
other.fijian_gatty_fiji1243,smell,1256,unrelated,NA,NA
other.fijian_gatty_fiji1243,smell,1503,unrelated,NA,NA
other.fijian_gatty_fiji1243,smell,2252,unrelated,NA,NA
other.fijian_gatty_fiji1243,smell,2832,unrelated,NA,NA
other.fijian_gatty_fiji1243,smell,4215,unrelated,NA,NA
other.fijian_gatty_fiji1243,smell,4729,related,NA,NA
other.fijian_gatty_fiji1243,smell,5558,unrelated,NA,NA
other.fijian_gatty_fiji1243,smell,7005,related,NA,NA
other.fijian_gatty_fiji1243,smell,7493,unrelated,NA,NA
other.fijian_gatty_fiji1243,smell,8199,unrelated,NA,NA
other.fijian_gatty_fiji1243,smell,8861,unrelated,NA,NA
other.fijian_gatty_fiji1243,smell,8917,unrelated,NA,NA
other.fijian_gatty_fiji1243,smell,9180,related,NA,NA
other.fijian_gatty_fiji1243,smell,9303,unrelated,NA,NA
other.fijian_gatty_fiji1243,smell,10011,unrelated,NA,NA
other.fijian_gatty_fiji1243,smell,10032,unrelated,NA,NA
other.fijian_gatty_fiji1243,smell,10148,unrelated,NA,NA
other.fijian_gatty_fiji1243,smell,10902,unrelated,NA,NA
other.fijian_gatty_fiji1243,smell,11153,related,NA,NA
other.fijian_gatty_fiji1243,smell,11579,unrelated,NA,NA
other.fijian_gatty_fiji1243,smell,11877,unrelated,NA,NA
other.fijian_gatty_fiji1243,smell,13057,unrelated,NA,NA
other.fijian_gatty_fiji1243,smell,13194,related,NA,NA
other.fijian_gatty_fiji1243,smell,13679,example,NA,NA
other.fijian_gatty_fiji1243,smell,14602,unrelated,NA,NA
other.fijian_gatty_fiji1243,smell,15640,unrelated,NA,NA
other.fijian_gatty_fiji1243,smell,18977,unrelated,NA,NA
other.fijian_gatty_fiji1243,smell,19305,unrelated,NA,NA
other.fijian_gatty_fiji1243,smell,19771,unrelated,NA,NA
other.fijian_gatty_fiji1243,smell,19803,unrelated,NA,NA
other.fijian_gatty_fiji1243,smell,8720,related,1,1
other.fijian_gatty_fiji1243,smell,20111,related,1,1
other.fijian_gatty_fiji1243,smell,2793,unrelated,1,NA
other.fijian_gatty_fiji1243,smell,16750,related,1,1
other.fijian_gatty_fiji1243,taste,153,related,NA,NA
other.fijian_gatty_fiji1243,taste,593,unrelated,NA,NA
other.fijian_gatty_fiji1243,taste,2082,unrelated,NA,NA
other.fijian_gatty_fiji1243,taste,2297,unrelated,NA,NA
other.fijian_gatty_fiji1243,taste,2437,unrelated,NA,NA
other.fijian_gatty_fiji1243,taste,3249,example,NA,NA
other.fijian_gatty_fiji1243,taste,3840,example,NA,NA
other.fijian_gatty_fiji1243,taste,4702,related,NA,NA
